Height,Weight,Chest,Waist,Hip
195,101,111.277,96.2406,110.4786
195,102,111.9756,96.90119999999999,110.9776
195,103,112.5744,97.5618,111.3768
195,104,113.273,98.2224,111.8758
195,105,113.8718,98.88300000000001,112.275
195,106,114.5704,99.5436,112.774
195,107,115.1692,100.20419999999999,113.273
195,108,115.8678,100.8648,113.6722
195,109,116.4666,101.52539999999999,114.1712
195,110,117.1652,102.186,114.5704
195,111,117.764,102.8466,115.0694
195,112,118.4626,103.50720000000001,115.5684
195,113,119.0614,104.1678,115.9676
195,114,119.76,104.82839999999999,116.4666
195,115,120.4586,105.489,116.9656
195,116,121.0574,106.14959999999999,117.3648
195,117,121.756,106.81020000000001,117.8638
195,118,122.3548,107.4708,118.263
195,119,123.0534,108.13139999999999,118.762
195,120,123.6522,108.792,119.261
195,121,124.3508,109.45259999999999,119.6602
195,122,125.0494,110.1132,120.1592
195,123,125.6482,110.7738,120.6582
195,124,126.3468,111.43440000000001,121.0574
195,125,126.9456,112.095,121.5564
195,126,127.6442,112.75559999999999,121.9556
195,127,128.243,113.4162,122.4546
195,128,128.9416,114.07679999999999,122.9536
195,129,129.5404,114.73740000000001,123.3528
195,130,130.239,115.398,123.8518
195,131,130.8378,116.05860000000001,124.251
195,132,131.5364,116.7192,124.75
195,133,132.1352,117.37979999999999,125.249
195,134,132.8338,118.0404,125.6482
195,135,133.5324,118.701,126.1472
195,136,134.1312,119.36160000000001,126.6462
195,137,134.8298,120.0222,127.0454
195,138,135.4286,120.68279999999999,127.5444
195,139,136.1272,121.3434,128.0434
195,140,136.726,122.00399999999999,128.4426
195,141,137.4246,122.66460000000001,128.9416
195,142,138.0234,123.3252,129.3408
195,143,138.722,123.98580000000001,129.8398
195,144,139.4206,124.6464,130.3388
195,145,140.0194,125.30699999999999,130.738
195,146,140.718,125.9676,131.237
195,147,141.3168,126.62819999999999,131.6362
195,148,142.0154,127.28880000000001,132.1352
195,149,142.6142,127.9494,132.6342
195,150,143.3128,128.60999999999999,133.0334
196,40,71.0576,55.7263,82.2352
196,41,71.6564,56.3869,82.7342
196,42,72.355,57.0475,83.1334
196,43,72.9538,57.7081,83.6324
196,44,73.6524,58.368700000000004,84.1314
196,45,74.351,59.0293,84.5306
196,46,74.9498,59.6899,85.0296
196,47,75.6484,60.3505,85.5286
196,48,76.2472,61.0111,85.9278
196,49,76.9458,61.6717,86.4268
196,50,77.5446,62.332300000000004,86.826
196,51,78.2432,62.9929,87.325
196,52,78.842,63.6535,87.824
196,53,79.5406,64.3141,88.2232
196,54,80.1394,64.9747,88.7222
196,55,80.838,65.6353,89.1214
196,56,81.5366,66.2959,89.6204
196,57,82.1354,66.9565,90.1194
196,58,82.834,67.6171,90.5186
196,59,83.4328,68.27770000000001,91.0176
196,60,84.1314,68.9383,91.5166
196,61,84.7302,69.5989,91.9158
196,62,85.4288,70.2595,92.4148
196,63,86.0276,70.92009999999999,92.814
196,64,86.7262,71.58070000000001,93.313
196,65,87.325,72.2413,93.812
196,66,88.0236,72.9019,94.2112
196,67,88.6224,73.5625,94.7102
196,68,89.321,74.2231,95.2092
196,69,90.0196,74.8837,95.6084
196,70,90.6184,75.54429999999999,96.1074
196,71,91.317,76.20490000000001,96.5066
196,72,91.9158,76.8655,97.0056
196,73,92.6144,77.5261,97.5046
196,74,93.2132,78.1867,97.9038
196,75,93.9118,78.84729999999999,98.4028
196,76,94.6104,79.5079,98.802
196,77,95.2092,80.1685,99.301
196,78,95.9078,80.8291,99.8
196,79,96.5066,81.4897,100.1992
196,80,97.2052,82.1503,100.6982
196,81,97.804,82.8109,101.1972
196,82,98.5026,83.47149999999999,101.5964
196,83,99.1014,84.13210000000001,102.0954
196,84,99.8,84.7927,102.5944
196,85,100.3988,85.4533,102.9936
196,86,101.0974,86.1139,103.4926
196,87,101.796,86.77449999999999,103.8918
196,88,102.3948,87.4351,104.3908
196,89,103.0934,88.0957,104.8898
196,90,103.6922,88.7563,105.289
196,91,104.3908,89.4169,105.788
196,92,104.9896,90.0775,106.287
196,93,105.6882,90.7381,106.6862
196,94,106.287,91.39869999999999,107.1852
196,95,106.9856,92.05930000000001,107.5844
196,96,107.5844,92.7199,108.0834
196,97,108.283,93.3805,108.5824
196,98,108.9816,94.0411,108.9816
196,99,109.5804,94.7017,109.4806
196,100,110.279,95.3623,109.8798
196,101,110.8778,96.02289999999999,110.3788
196,102,111.5764,96.6835,110.8778
196,103,112.1752,97.3441,111.277
196,104,112.8738,98.0047,111.776
196,105,113.4726,98.6653,112.275
196,106,114.1712,99.3259,112.6742
196,107,114.77,99.98649999999999,113.1732
196,108,115.4686,100.6471,113.5724
196,109,116.0674,101.3077,114.0714
196,110,116.766,101.9683,114.5704
196,111,117.4646,102.6289,114.9696
196,112,118.0634,103.2895,115.4686
196,113,118.762,103.95009999999999,115.9676
196,114,119.3608,104.6107,116.3668
196,115,120.0594,105.2713,116.8658
196,116,120.6582,105.9319,117.265
196,117,121.3568,106.5925,117.764
196,118,122.0554,107.2531,118.263
196,119,122.6542,107.91369999999999,118.6622
196,120,123.253,108.5743,119.1612
196,121,123.9516,109.2349,119.5604
196,122,124.6502,109.8955,120.0594
196,123,125.249,110.5561,120.5584
196,124,125.9476,111.2167,120.9576
196,125,126.5464,111.87729999999999,121.4566
196,126,127.245,112.5379,121.9556
196,127,127.8438,113.1985,122.3548
196,128,128.5424,113.8591,122.8538
196,129,129.1412,114.5197,123.253
196,130,129.8398,115.1803,123.752
196,131,130.5384,115.8409,124.251
196,132,131.1372,116.5015,124.6502
196,133,131.8358,117.1621,125.1492
196,134,132.4346,117.8227,125.5484
196,135,133.1332,118.4833,126.0474
196,136,133.732,119.1439,126.5464
196,137,134.4306,119.8045,126.9456
196,138,135.0294,120.46509999999999,127.4446
196,139,135.728,121.1257,127.9436
196,140,136.4266,121.7863,128.3428
196,141,137.0254,122.4469,128.8418
196,142,137.724,123.1075,129.3408
196,143,138.3228,123.7681,129.74
196,144,139.0214,124.42869999999999,130.239
196,145,139.6202,125.0893,130.6382
196,146,140.3188,125.7499,131.1372
196,147,140.9176,126.4105,131.6362
196,148,141.6162,127.0711,132.0354
196,149,142.215,127.7317,132.5344
196,150,142.9136,128.39229999999998,133.0334
197,40,70.6584,55.5086,82.1354
197,41,71.357,56.169200000000004,82.6344
197,42,71.9558,56.8298,83.1334
197,43,72.6544,57.4904,83.5326
197,44,73.2532,58.150999999999996,84.0316
197,45,73.9518,58.8116,84.4308
197,46,74.5506,59.4722,84.9298
197,47,75.2492,60.1328,85.4288
197,48,75.848,60.7934,85.828
197,49,76.5466,61.454,86.327
197,50,77.1454,62.1146,86.826
197,51,77.844,62.7752,87.2252
197,52,78.5426,63.4358,87.7242
197,53,79.1414,64.0964,88.1234
197,54,79.84,64.757,88.6224
197,55,80.4388,65.4176,89.1214
197,56,81.1374,66.07820000000001,89.5206
197,57,81.7362,66.7388,90.0196
197,58,82.4348,67.3994,90.5186
197,59,83.0336,68.06,90.9178
197,60,83.7322,68.72059999999999,91.4168
197,61,84.331,69.3812,91.816
197,62,85.0296,70.0418,92.315
197,63,85.6284,70.7024,92.814
197,64,86.327,71.363,93.2132
197,65,87.0256,72.0236,93.7122
197,66,87.6244,72.6842,94.1114
197,67,88.323,73.34479999999999,94.6104
197,68,88.9218,74.00540000000001,95.1094
197,69,89.6204,74.666,95.5086
197,70,90.2192,75.3266,96.0076
197,71,90.9178,75.9872,96.5066
197,72,91.6164,76.64779999999999,96.9058
197,40,70.6584,55.5086,82.1354
197,41,71.357,56.169200000000004,82.6344
197,42,71.9558,56.8298,83.1334
197,43,72.6544,57.4904,83.5326
197,44,73.2532,58.150999999999996,84.0316
197,45,73.9518,58.8116,84.4308
197,46,74.5506,59.4722,84.9298
197,47,75.2492,60.1328,85.4288
197,48,75.848,60.7934,85.828
197,49,76.5466,61.454,86.327
197,50,77.1454,62.1146,86.826
197,51,77.844,62.7752,87.2252
197,52,78.5426,63.4358,87.7242
197,53,79.1414,64.0964,88.1234
197,54,79.84,64.757,88.6224
197,55,80.4388,65.4176,89.1214
197,56,81.1374,66.07820000000001,89.5206
197,57,81.7362,66.7388,90.0196
197,58,82.4348,67.3994,90.5186
197,59,83.0336,68.06,90.9178
197,60,83.7322,68.72059999999999,91.4168
197,61,84.331,69.3812,91.816
197,62,85.0296,70.0418,92.315
197,63,85.6284,70.7024,92.814
197,64,86.327,71.363,93.2132
197,65,87.0256,72.0236,93.7122
197,66,87.6244,72.6842,94.1114
197,67,88.323,73.34479999999999,94.6104
197,68,88.9218,74.00540000000001,95.1094
197,69,89.6204,74.666,95.5086
197,70,90.2192,75.3266,96.0076
197,71,90.9178,75.9872,96.5066
197,72,91.6164,76.64779999999999,96.9058
197,73,92.2152,77.3084,97.4048
197,74,92.9138,77.969,97.804
197,75,93.5126,78.6296,98.303
197,76,94.2112,79.2902,98.802
197,77,94.81,79.9508,99.2012
197,78,95.5086,80.6114,99.7002
197,79,96.1074,81.27199999999999,100.0994
197,80,96.806,81.93260000000001,100.5984
197,81,97.4048,82.5932,101.0974
197,82,98.1034,83.2538,101.4966
197,83,98.802,83.9144,101.9956
197,84,99.4008,84.57499999999999,102.4946
197,85,100.0994,85.2356,102.8938
197,86,100.6982,85.8962,103.3928
197,87,101.3968,86.5568,103.792
197,88,101.9956,87.2174,104.291
197,89,102.6942,87.878,104.79
197,90,103.293,88.5386,105.1892
197,91,103.9916,89.19919999999999,105.6882
197,92,104.5904,89.8598,106.1872
197,93,105.289,90.5204,106.5864
197,94,105.9876,91.181,107.0854
197,95,106.5864,91.8416,107.5844
197,96,107.285,92.50219999999999,107.9836
197,97,107.8838,93.1628,108.4826
197,98,108.5824,93.82339999999999,108.8818
197,99,109.1812,94.48400000000001,109.3808
197,100,109.8798,95.1446,109.8798
197,101,110.4786,95.80519999999999,110.279
197,102,111.1772,96.4658,110.778
197,103,111.776,97.12639999999999,111.1772
197,104,112.4746,97.787,111.6762
197,105,113.0734,98.4476,112.1752
197,106,113.772,99.10820000000001,112.5744
197,107,114.4706,99.7688,113.0734
197,108,115.0694,100.42939999999999,113.5724
197,109,115.768,101.09,113.9716
197,110,116.3668,101.75059999999999,114.4706
197,111,117.0654,102.41120000000001,114.8698
197,112,117.6642,103.0718,115.3688
197,113,118.3628,103.73239999999998,115.8678
197,114,118.9616,104.393,116.267
197,115,119.6602,105.05359999999999,116.766
197,116,120.259,105.7142,117.265
197,117,120.9576,106.3748,117.6642
197,118,121.6562,107.03540000000001,118.1632
197,119,122.255,107.696,118.5624
197,120,122.9536,108.35659999999999,119.0614
197,121,123.5524,109.0172,119.5604
197,122,124.251,109.67779999999999,119.9596
197,123,124.8498,110.33840000000001,120.4586
197,124,125.5484,110.999,120.9576
197,125,126.247,111.65959999999998,121.3568
197,126,126.8458,112.3202,121.8558
197,127,127.5444,112.98079999999999,122.255
197,128,128.1432,113.6414,122.754
197,129,128.8418,114.30199999999999,123.253
197,130,129.4406,114.96260000000001,123.6522
197,131,130.1392,115.6232,124.1512
197,132,130.738,116.28379999999999,124.5504
197,133,131.4366,116.9444,125.0494
197,134,132.0354,117.60499999999999,125.5484
197,135,132.734,118.2656,125.9476
197,136,133.4326,118.9262,126.4466
197,137,134.0314,119.58680000000001,126.9456
197,138,134.73,120.2474,127.3448
197,139,135.3288,120.90799999999999,127.8438
197,140,136.0274,121.5686,128.243
197,141,136.6262,122.22919999999999,128.742
197,142,137.3248,122.88980000000001,129.241
197,143,137.9236,123.5504,129.6402
197,144,138.6222,124.21099999999998,130.1392
197,145,139.221,124.8716,130.5384
197,146,139.9196,125.53219999999999,131.0374
197,147,140.5184,126.1928,131.5364
197,148,141.217,126.8534,131.9356
197,149,141.9156,127.51400000000001,132.4346
197,150,142.5144,128.1746,132.9336
198,40,70.2592,55.29090000000001,82.1354
198,41,70.9578,55.95150000000001,82.5346
198,42,71.5566,56.612100000000005,83.0336
198,43,72.2552,57.27270000000001,83.4328
198,44,72.854,57.9333,83.9318
198,45,73.5526,58.593900000000005,84.4308
198,46,74.1514,59.25450000000001,84.83
198,47,74.85,59.91510000000001,85.329
198,48,75.5486,60.575700000000005,85.7282
198,49,76.1474,61.23630000000001,86.2272
198,50,76.846,61.89690000000001,86.7262
198,51,77.4448,62.557500000000005,87.1254
198,52,78.1434,63.21810000000001,87.6244
198,53,78.7422,63.87870000000001,88.1234
198,54,79.4408,64.5393,88.5226
198,55,80.0396,65.19990000000001,89.0216
198,56,80.7382,65.8605,89.4208
198,57,81.337,66.5211,89.9198
198,58,82.0356,67.1817,90.4188
198,59,82.6344,67.84230000000001,90.818
198,60,83.333,68.50290000000001,91.317
198,61,84.0316,69.1635,91.816
198,62,84.6304,69.82410000000002,92.2152
198,63,85.329,70.4847,92.7142
198,64,85.9278,71.1453,93.1134
198,65,86.6264,71.80590000000001,93.6124
198,66,87.2252,72.4665,94.1114
198,67,87.9238,73.12710000000001,94.5106
198,68,88.6224,73.7877,95.0096
198,69,89.2212,74.4483,95.5086
198,70,89.9198,75.1089,95.9078
198,71,90.5186,75.76950000000001,96.4068
198,72,91.2172,76.43010000000001,96.806
198,73,91.816,77.0907,97.305
198,74,92.5146,77.75130000000001,97.804
198,75,93.1134,78.4119,98.2032
198,76,93.812,79.0725,98.7022
198,77,94.4108,79.73310000000001,99.1014
198,78,95.1094,80.3937,99.6004
198,79,95.808,81.05430000000001,100.0994
198,80,96.4068,81.7149,100.4986
198,81,97.1054,82.3755,100.9976
198,82,97.7042,83.0361,101.4966
198,83,98.4028,83.6967,101.8958
198,84,99.0016,84.35730000000001,102.3948
198,85,99.7002,85.0179,102.794
198,86,100.299,85.67850000000001,103.293
198,87,100.9976,86.3391,103.792
198,88,101.5964,86.9997,104.1912
198,89,102.295,87.6603,104.6902
198,90,102.9936,88.3209,105.0894
198,91,103.5924,88.98150000000001,105.5884
198,92,104.291,89.6421,106.0874
198,93,104.8898,90.3027,106.4866
198,94,105.5884,90.9633,106.9856
198,95,106.1872,91.6239,107.4846
198,96,106.8858,92.28450000000001,107.8838
198,97,107.4846,92.9451,108.3828
198,98,108.1832,93.60570000000001,108.782
198,99,108.782,94.2663,109.281
198,100,109.4806,94.92690000000002,109.78
198,101,110.0794,95.5875,110.1792
198,102,110.778,96.2481,110.6782
198,103,111.4766,96.90870000000001,111.1772
198,104,112.0754,97.5693,111.5764
198,105,112.774,98.22990000000001,112.0754
198,106,113.3728,98.8905,112.4746
198,107,114.0714,99.55109999999999,112.9736
198,108,114.6702,100.21170000000001,113.4726
198,109,115.3688,100.8723,113.8718
198,110,115.9676,101.53290000000001,114.3708
198,111,116.6662,102.1935,114.77
198,112,117.265,102.85410000000002,115.269
198,113,117.9636,103.5147,115.768
198,114,118.6622,104.1753,116.1672
198,115,119.261,104.83590000000001,116.6662
198,116,119.9596,105.4965,117.1652
198,117,120.5584,106.15710000000001,117.5644
198,118,121.257,106.8177,118.0634
198,119,121.8558,107.47829999999999,118.5624
198,120,122.5544,108.1389,118.9616
198,121,123.253,108.7995,119.4606
198,122,123.8518,109.46010000000001,119.8598
198,123,124.5504,110.1207,120.3588
198,124,125.1492,110.78130000000002,120.8578
198,125,125.8478,111.4419,121.257
198,126,126.4466,112.10249999999999,121.756
198,127,127.1452,112.76310000000001,122.255
198,128,127.744,113.4237,122.6542
198,129,128.4426,114.08430000000001,123.1532
198,130,129.0414,114.7449,123.5524
198,131,129.74,115.40550000000002,124.0514
198,132,130.4386,116.0661,124.5504
198,133,131.0374,116.7267,124.9496
198,134,131.736,117.38730000000001,125.4486
198,135,132.3348,118.0479,125.8478
198,136,133.0334,118.70850000000002,126.3468
198,137,133.6322,119.3691,126.8458
198,138,134.3308,120.02969999999999,127.245
198,139,134.9296,120.69030000000001,127.744
198,140,135.6282,121.3509,128.243
198,141,136.227,122.01150000000001,128.6422
198,142,136.9256,122.6721,129.1412
198,143,137.5244,123.33270000000002,129.5404
198,144,138.223,123.9933,130.0394
198,145,138.9216,124.6539,130.5384
198,146,139.5204,125.31450000000001,130.9376
198,147,140.219,125.9751,131.4366
198,148,140.8178,126.63570000000001,131.9356
198,149,141.5164,127.2963,132.3348
198,150,142.1152,127.95689999999999,132.8338
199,40,69.86,55.07320000000001,82.0356
199,41,70.5586,55.7338,82.4348
199,42,71.1574,56.394400000000005,82.9338
199,43,71.856,57.05500000000001,83.333
199,44,72.5546,57.71560000000001,83.832
199,45,73.1534,58.376200000000004,84.331
199,46,73.852,59.03680000000001,84.7302
199,47,74.4508,59.6974,85.2292
199,48,75.1494,60.358000000000004,85.7282
199,49,75.7482,61.018600000000006,86.1274
199,50,76.4468,61.67920000000001,86.6264
199,51,77.0456,62.339800000000004,87.0256
199,52,77.7442,63.000400000000006,87.5246
199,53,78.343,63.66100000000001,88.0236
199,54,79.0416,64.3216,88.4228
199,55,79.6404,64.9822,88.9218
199,56,80.339,65.64280000000001,89.321
199,57,81.0376,66.30340000000001,89.82
199,58,81.6364,66.964,90.319
199,59,82.335,67.62460000000002,90.7182
199,60,82.9338,68.2852,91.2172
199,61,83.6324,68.9458,91.7162
199,62,84.2312,69.60640000000001,92.1154
199,63,84.9298,70.267,92.6144
199,64,85.5286,70.92760000000001,93.1134
199,65,86.2272,71.5882,93.5126
199,66,86.826,72.2488,94.0116
199,67,87.5246,72.9094,94.4108
199,68,88.2232,73.57000000000001,94.9098
199,69,88.822,74.23060000000001,95.4088
199,70,89.5206,74.8912,95.808
199,71,90.1194,75.55180000000001,96.307
199,72,90.818,76.2124,96.806
199,73,91.4168,76.873,97.2052
199,74,92.1154,77.5336,97.7042
199,75,92.814,78.1942,98.1034
199,76,93.4128,78.85480000000001,98.6024
199,77,94.1114,79.5154,99.1014
199,78,94.7102,80.176,99.5006
199,40,69.86,55.07320000000001,82.0356
199,41,70.5586,55.7338,82.4348
199,42,71.1574,56.394400000000005,82.9338
199,43,71.856,57.05500000000001,83.333
199,44,72.5546,57.71560000000001,83.832
199,45,73.1534,58.376200000000004,84.331
199,46,73.852,59.03680000000001,84.7302
199,47,74.4508,59.6974,85.2292
199,48,75.1494,60.358000000000004,85.7282
199,49,75.7482,61.018600000000006,86.1274
199,50,76.4468,61.67920000000001,86.6264
199,51,77.0456,62.339800000000004,87.0256
199,52,77.7442,63.000400000000006,87.5246
199,53,78.343,63.66100000000001,88.0236
199,54,79.0416,64.3216,88.4228
199,55,79.6404,64.9822,88.9218
199,56,80.339,65.64280000000001,89.321
199,57,81.0376,66.30340000000001,89.82
199,58,81.6364,66.964,90.319
199,59,82.335,67.62460000000002,90.7182
199,60,82.9338,68.2852,91.2172
199,61,83.6324,68.9458,91.7162
199,62,84.2312,69.60640000000001,92.1154
199,63,84.9298,70.267,92.6144
199,64,85.5286,70.92760000000001,93.1134
199,65,86.2272,71.5882,93.5126
199,66,86.826,72.2488,94.0116
199,67,87.5246,72.9094,94.4108
199,68,88.2232,73.57000000000001,94.9098
199,69,88.822,74.23060000000001,95.4088
199,70,89.5206,74.8912,95.808
199,71,90.1194,75.55180000000001,96.307
199,72,90.818,76.2124,96.806
199,73,91.4168,76.873,97.2052
199,74,92.1154,77.5336,97.7042
199,75,92.814,78.1942,98.1034
199,76,93.4128,78.85480000000001,98.6024
199,77,94.1114,79.5154,99.1014
199,78,94.7102,80.176,99.5006
199,79,95.4088,80.8366,99.9996
199,80,96.0076,81.4972,100.3988
199,81,96.7062,82.15780000000001,100.8978
199,82,97.305,82.8184,101.3968
199,83,98.0036,83.47900000000001,101.796
199,84,98.6024,84.1396,102.295
199,85,99.301,84.8002,102.794
199,86,99.9996,85.4608,103.1932
199,87,100.5984,86.1214,103.6922
199,88,101.297,86.78200000000001,104.0914
199,89,101.8958,87.4426,104.5904
199,90,102.5944,88.1032,105.0894
199,91,103.1932,88.7638,105.4886
199,92,103.8918,89.4244,105.9876
199,93,104.4906,90.08500000000001,106.4866
199,94,105.1892,90.7456,106.8858
199,95,105.788,91.40620000000001,107.3848
199,96,106.4866,92.0668,107.784
199,97,107.0854,92.7274,108.283
199,98,107.784,93.388,108.782
199,99,108.4826,94.04860000000001,109.1812
199,100,109.0814,94.70920000000001,109.6802
199,101,109.78,95.3698,110.0794
199,102,110.3788,96.0304,110.5784
199,103,111.0774,96.691,111.0774
199,104,111.6762,97.3516,111.4766
199,105,112.3748,98.0122,111.9756
199,106,112.9736,98.67280000000001,112.4746
199,107,113.6722,99.3334,112.8738
199,108,114.271,99.994,113.3728
199,109,114.9696,100.6546,113.772
199,110,115.6682,101.3152,114.271
199,111,116.267,101.9758,114.77
199,112,116.9656,102.63640000000001,115.1692
199,113,117.5644,103.297,115.6682
199,114,118.263,103.9576,116.1672
199,115,118.8618,104.6182,116.5664
199,116,119.5604,105.2788,117.0654
199,117,120.1592,105.9394,117.4646
199,118,120.8578,106.60000000000001,117.9636
199,119,121.5564,107.2606,118.4626
199,120,122.1552,107.9212,118.8618
199,121,122.8538,108.5818,119.3608
199,122,123.4526,109.2424,119.76
199,123,124.1512,109.903,120.259
199,124,124.75,110.56360000000001,120.758
199,125,125.4486,111.2242,121.1572
199,126,126.0474,111.8848,121.6562
199,127,126.746,112.5454,122.1552
199,128,127.4446,113.206,122.5544
199,129,128.0434,113.8666,123.0534
199,130,128.742,114.52720000000001,123.5524
199,131,129.3408,115.18780000000001,123.9516
199,132,130.0394,115.8484,124.4506
199,133,130.6382,116.509,124.8498
199,134,131.3368,117.1696,125.3488
199,135,131.9356,117.8302,125.8478
199,136,132.6342,118.49080000000001,126.247
199,137,133.233,119.15140000000001,126.746
199,138,133.9316,119.812,127.1452
199,139,134.5304,120.4726,127.6442
199,140,135.229,121.1332,128.1432
199,141,135.9276,121.7938,128.5424
199,142,136.5264,122.4544,129.0414
199,143,137.225,123.11500000000001,129.5404
199,144,137.8238,123.7756,129.9396
199,145,138.5224,124.4362,130.4386
199,146,139.1212,125.0968,130.8378
199,147,139.8198,125.7574,131.3368
199,148,140.4186,126.418,131.8358
199,149,141.1172,127.07860000000001,132.235
199,150,141.8158,127.7392,132.734
200,40,69.5606,54.855500000000006,81.9358
200,41,70.1594,55.51610000000001,82.335
200,42,70.858,56.176700000000004,82.834
200,43,71.4568,56.837300000000006,83.333
200,44,72.1554,57.4979,83.7322
200,45,72.7542,58.158500000000004,84.2312
200,46,73.4528,58.819100000000006,84.6304
200,47,74.0516,59.47970000000001,85.1294
200,48,74.7502,60.1403,85.6284
200,49,75.349,60.800900000000006,86.0276
200,50,76.0476,61.46150000000001,86.5266
200,51,76.6464,62.1221,87.0256
200,52,77.345,62.782700000000006,87.4248
200,53,78.0436,63.44330000000001,87.9238
200,54,78.6424,64.10390000000001,88.323
200,55,79.341,64.7645,88.822
200,56,79.9398,65.42510000000001,89.321
200,57,80.6384,66.0857,89.7202
200,58,81.2372,66.7463,90.2192
200,59,81.9358,67.40690000000001,90.6184
200,60,82.5346,68.0675,91.1174
200,61,83.2332,68.72810000000001,91.6164
200,62,83.832,69.3887,92.0156
200,63,84.5306,70.0493,92.5146
200,64,85.2292,70.7099,93.0136
200,65,85.828,71.3705,93.4128
200,66,86.5266,72.03110000000001,93.9118
200,67,87.1254,72.6917,94.311
200,68,87.824,73.35230000000001,94.81
200,69,88.4228,74.0129,95.309
200,70,89.1214,74.6735,95.7082
200,71,89.82,75.3341,96.2072
200,72,90.4188,75.9947,96.7062
200,73,91.1174,76.65530000000001,97.1054
200,74,91.7162,77.3159,97.6044
200,75,92.4148,77.9765,98.1034
200,76,93.0136,78.6371,98.5026
200,77,93.7122,79.2977,99.0016
200,78,94.311,79.95830000000001,99.4008
200,79,95.0096,80.6189,99.8998
200,80,95.6084,81.27950000000001,100.3988
200,81,96.307,81.9401,100.798
200,82,97.0056,82.6007,101.297
200,83,97.6044,83.2613,101.6962
200,84,98.303,83.9219,102.1952
200,85,98.9018,84.58250000000001,102.6942
200,86,99.6004,85.2431,103.0934
200,87,100.1992,85.9037,103.5924
200,88,100.8978,86.5643,104.0914
200,89,101.4966,87.2249,104.4906
200,90,102.1952,87.88550000000001,104.9896
200,91,102.794,88.5461,105.3888
200,92,103.4926,89.20670000000001,105.8878
200,93,104.0914,89.8673,106.3868
200,94,104.79,90.5279,106.786
200,95,105.4886,91.1885,107.285
200,96,106.0874,91.84909999999999,107.784
200,97,106.786,92.50970000000001,108.1832
200,98,107.3848,93.1703,108.6822
200,99,108.0834,93.83090000000001,109.0814
200,100,108.6822,94.4915,109.5804
200,101,109.3808,95.15209999999999,110.0794
200,102,109.9796,95.8127,110.4786
200,103,110.6782,96.4733,110.9776
200,104,111.277,97.13390000000001,111.4766
200,105,111.9756,97.7945,111.8758
200,106,112.6742,98.45510000000002,112.3748
200,107,113.273,99.1157,112.774
200,108,113.9716,99.77629999999999,113.273
200,109,114.5704,100.43690000000001,113.772
200,110,115.269,101.0975,114.1712
200,111,115.8678,101.75810000000001,114.6702
200,112,116.5664,102.4187,115.0694
200,113,117.1652,103.07929999999999,115.5684
200,114,117.8638,103.7399,116.0674
200,115,118.5624,104.4005,116.4666
200,116,119.1612,105.06110000000001,116.9656
200,117,119.8598,105.7217,117.4646
200,118,120.4586,106.38230000000001,117.8638
200,119,121.1572,107.0429,118.3628
200,120,121.756,107.70349999999999,118.762
200,121,122.4546,108.36410000000001,119.261
200,122,123.0534,109.0247,119.76
200,123,123.752,109.68530000000001,120.1592
200,124,124.4506,110.3459,120.6582
200,125,125.0494,111.00649999999999,121.0574
200,126,125.748,111.6671,121.5564
200,127,126.3468,112.3277,122.0554
200,128,127.0454,112.98830000000001,122.4546
200,129,127.6442,113.6489,122.9536
200,130,128.3428,114.30950000000001,123.4526
200,131,128.9416,114.9701,123.8518
200,132,129.6402,115.63069999999999,124.3508
200,133,130.239,116.2913,124.75
200,134,130.9376,116.9519,125.249
200,135,131.5364,117.61250000000001,125.748
200,136,132.235,118.2731,126.1472
200,137,132.9336,118.93370000000002,126.6462
200,138,133.5324,119.5943,127.1452
200,139,134.231,120.25489999999999,127.5444
200,140,134.8298,120.91550000000001,128.0434
200,141,135.5284,121.5761,128.5424
200,142,136.1272,122.23670000000001,128.9416
200,143,136.8258,122.8973,129.4406
200,144,137.4246,123.55789999999999,129.8398
200,145,138.1232,124.2185,130.3388
200,146,138.8218,124.8791,130.8378
200,147,139.4206,125.53970000000001,131.237
200,148,140.1192,126.2003,131.736
200,149,140.718,126.86090000000002,132.1352
200,150,141.4166,127.5215,132.6342
201,40,69.1614,54.637800000000006,81.836
201,41,69.7602,55.2984,82.335
201,42,70.4588,55.959,82.7342
201,43,71.0576,56.619600000000005,83.2332
201,44,71.7562,57.28020000000001,83.6324
201,45,72.355,57.9408,84.1314
201,46,73.0536,58.601400000000005,84.6304
201,47,73.6524,59.262,85.0296
201,48,74.351,59.9226,85.5286
201,49,75.0496,60.583200000000005,86.0276
201,50,75.6484,61.24380000000001,86.4268
201,51,76.347,61.9044,86.9258
201,52,76.9458,62.565000000000005,87.325
201,53,77.6444,63.22560000000001,87.824
201,54,78.2432,63.8862,88.323
201,55,78.9418,64.5468,88.7222
201,56,79.5406,65.2074,89.2212
201,57,80.2392,65.868,89.6204
201,58,80.838,66.52860000000001,90.1194
201,59,81.5366,67.1892,90.6184
201,60,82.2352,67.8498,91.0176
201,61,82.834,68.5104,91.5166
201,62,83.5326,69.171,92.0156
201,63,84.1314,69.83160000000001,92.4148
201,64,84.83,70.4922,92.9138
201,65,85.4288,71.15280000000001,93.313
201,66,86.1274,71.8134,93.812
201,67,86.826,72.474,94.311
201,68,87.4248,73.1346,94.7102
201,69,88.1234,73.7952,95.2092
201,70,88.7222,74.45580000000001,95.6084
201,71,89.4208,75.1164,96.1074
201,72,90.0196,75.777,96.6064
201,73,90.7182,76.4376,97.0056
201,74,91.317,77.0982,97.5046
